"ID","AGE","WEIGHT","ID_NUMBER","GENDER","NATIONALITY"
787,72,98,"MB34856353RKX7328116Q9175713",1,"Egypt"
788,43,104,"KF48705438NDU1918936Z7533678",2,"Costa Rica"
789,87,36,"GQ78262150WRJ1784926M1762712",1,"Iceland"
790,88,30,"RN73247543OXR3146263V6631341",1,"Haiti"
791,1,62,"VM77356114MCF8828848B2022482",1,"Palestine, State of"
792,54,59,"QL87847589GXN2186226H9537528",2,"Brunei"
793,38,49,"EE02961367XMK4315857Y7593844",1,"Macedonia"
794,78,102,"AJ43678002NHI1823485R0650584",1,"Tanzania"
795,76,98,"SL23627122JSC3142377K1096159",1,"Papua New Guinea"
796,32,82,"CF27248224SDY8974435B9338215",2,"Heard Island and Mcdonald Islands"
797,70,53,"IE36878279FDP1548601D4515451",2,"Western Sahara"
798,61,127,"LB36777481XUL1557164B4745367",1,"Hong Kong"
799,33,46,"UF18417854WUV5341176I7208834",2,"Suriname"
800,28,76,"NI27264264DLB3840558D2064251",2,"Ethiopia"
801,88,134,"IG15803187LSI5682629S4723235",2,"Turkmenistan"
802,27,95,"KX16232244TQI7818540I7653346",2,"United Kingdom (Great Britain)"
803,68,117,"BJ63567678DQD0751917C6189495",1,"Brunei"
804,67,90,"PI68830245MQL1579741A5131522",2,"Bangladesh"
805,71,71,"DR57469553ROK4843537I2265484",2,"Moldova"
806,66,52,"FC45853622XBB1863584X2617458",1,"Kazakhstan"
807,86,111,"JB64195922AVF0669603X2519128",1,"Vanuatu"
808,36,118,"DV02281864XNR7771912V6042341",2,"South Georgia and The South Sandwich Islands"
809,25,103,"MD34413485LFR6328206K5327745",2,"Belize"
810,65,64,"UN95425073OEF6215360R3714914",1,"Viet Nam"
811,44,139,"LV72395148YDH1716514T3755183",1,"Czech Republic"
812,38,98,"PC90273877RLC7603907U7680356",1,"Bosnia and Herzegovina"
813,50,55,"RG87446601LRG4130495Q7411048",2,"Denmark"
814,46,130,"YW47263742PON4194717S5663657",2,"Micronesia"
815,62,119,"QH42683743HZP0442515J3255743",1,"Belize"
816,26,66,"UV24071620XBV2372522Z6923636",2,"Central African Republic"
817,68,89,"PZ35865535ENG9202182V3022235",1,"Angola"
818,83,55,"EL71770059WUR2597378D2357042",1,"Somalia"
819,73,34,"HQ68840453RWC1832853E7230591",1,"Martinique"
820,31,31,"XT32641423LAF1697122F3366121",1,"Spain"
821,84,59,"MO13216842CFS7681162G5957527",2,"Senegal"
822,39,37,"FF14241711XBC5354556J3281342",2,"French Southern Territories"
823,30,38,"OF28209392XME8755913D5780415",2,"United Kingdom (Great Britain)"
824,73,131,"KC22867273QCP2326624W2807820",1,"Christmas Island"
825,14,75,"FB86270766IVL6118176U6692453",2,"Northern Mariana Islands"
826,12,133,"RX71615128LCC1558639Y6103012",1,"Angola"
827,11,77,"JT83368761WZE5232112E9819571",1,"Eritrea"
828,57,50,"XK42383241OFZ3869848R5296825",1,"China"
829,27,127,"DD52882893NZS2420778C0632073",1,"Austria"
830,16,80,"CW15609245CPL4372509W5112704",2,"Israel"
831,2,136,"WY68254486QXE3855464Z3978206",2,"Palestine, State of"
832,77,98,"KM98643158GPK7600751W2675611",2,"Qatar"
833,34,129,"KJ85313171MLC0686703X9988197",2,"Mayotte"
834,9,63,"XJ11353751LAC3146559U6242756",1,"South Georgia and The South Sandwich Islands"
835,85,87,"HR62635223KHH8722420T2781775",1,"Hong Kong"
836,14,40,"CM19356546LCB2843442S2884837",1,"South Sudan"
837,37,69,"NX28295141FCQ7413178B6760110",2,"Finland"
838,44,90,"OK79145477VLW7539441O0491262",1,"Armenia"
839,89,129,"ZP55232511LZF6626391U6082859",1,"Djibouti"
840,36,96,"LV65132178VJV2511957I5207627",2,"Armenia"
841,67,66,"JH35364159YKS5688984J2334389",1,"Zambia"
842,10,123,"YC73487884RKN1436421D8675245",2,"Panama"
843,10,101,"BK71878421HDR1958378N7285347",1,"India"
844,73,92,"NY84314153QIC3203212F2116786",2,"Micronesia"
845,56,133,"TC71173680YVL3653679Q2103166",1,"Wallis and Futuna"
846,18,39,"KV24170763LGC4298671Y1377083",2,"Guam"
847,8,104,"MD28542842DDD7505558J3702196",1,"Peru"
848,45,97,"HR62823186TDW3705724R5820531",2,"Congo, the Democratic Republic of the"
849,77,103,"GW61603776HBM8077956W5352286",2,"Morocco"
850,62,66,"US16860153RIE1164221B3639110",1,"France"
851,28,67,"EY18439513PEO8648418X7585880",2,"Morocco"
852,57,87,"JE71555543REO4252347O9389321",1,"Malta"
853,28,134,"IV52208682EBQ6308338K2354267",2,"Tunisia"
854,15,64,"OI82766425SEN8291174T5614512",1,"Lesotho"
855,23,133,"ES47253131XEM1657568L3111825",2,"Belgium"
856,88,71,"YP98861518REI1789806Y4366848",2,"Singapore"
857,81,125,"DL38711253VJF5846523L8308728",2,"Botswana"
858,67,124,"ZT42646434UYB4126972N8055560",1,"United Kingdom (Great Britain)"
859,54,98,"VV17613326KEU9632684O6890866",1,"Yemen"
860,43,59,"QR40474871RCR8273924P6145812",2,"Denmark"
861,45,42,"BE82685371CEX8174567H5778697",1,"Kuwait"
862,68,49,"HS60701273STC5599277A3508524",1,"Virgin Islands, British"
863,26,42,"TV51552510LVM7571276X4454376",1,"Ethiopia"
864,15,87,"QE91006167GHL7058365X4308948",2,"Taiwan"
865,61,97,"IJ13184653TKX0725832L7217247",1,"United Kingdom (Great Britain)"
866,66,108,"PJ30065327QYW2254592C5997284",2,"Isle of Man"
867,35,127,"TJ58146174ECN1824363N3539036",1,"Cayman Islands"
868,11,43,"YI62344858VZF0027866Z8728754",2,"Guinea"
869,42,64,"FT44883225KCH8601574P8623424",2,"Japan"
870,47,130,"EE10414463PFI0428324B7884349",2,"Djibouti"
871,81,85,"TY81648171RWS2344081B6143486",2,"Central African Republic"
872,56,80,"IB32268952SES5682120T4706971",2,"Kyrgyzstan"
873,63,104,"NB43273334JBM1825162M7047192",1,"Congo (Brazzaville)"
874,60,126,"GE97596753QPD4848762K3162967",2,"South Sudan"
875,46,123,"GD65094180ZTL8247114X8113528",2,"Burundi"
876,61,65,"IV22135327OYP2673513N5988438",2,"Vanuatu"
877,84,52,"RK36183422MDI1246451F6622438",1,"Sint Maarten"
878,66,35,"MC02272268UNH8778438A7846234",2,"Panama"
879,66,30,"VC90747515QWE2718751K2300380",1,"Saudi Arabia"
880,51,113,"PY74024868JUI5831536R5119316",2,"Saint Kitts and Nevis"
881,36,37,"NJ92635853LVC8856035Y4342854",1,"Curaçao"
882,6,95,"UC74344049UFV3386382N3628512",1,"Cook Islands"
883,37,71,"NM52239255LLC1421354X6782685",2,"Kazakhstan"
884,85,131,"IK23801467OCG4617281V4752785",1,"New Caledonia"
885,31,127,"EM66645557ULR1804576N8869420",2,"Marshall Islands"
886,81,115,"HL94676236ZBG7456891M8262134",1,"United Arab Emirates"
887,23,59,"VW97161426DWS4714131X0797935",2,"Heard Island and Mcdonald Islands"
888,45,94,"MD62433787LTG4528854K3851253",2,"Slovenia"
889,50,136,"RR19115780KNJ6381631O3181913",1,"Mayotte"
890,87,133,"SP88845330ALM1641587T5440067",2,"Guernsey"
891,70,112,"QL65311267QXQ2682215X5512943",2,"Saint Barthélemy"
892,89,79,"BX78308362QEA8464719B9277898",2,"Somalia"
893,5,112,"NM73248677QBP8432671N4673477",1,"Morocco"
894,86,57,"HE32235143GXB0236123Y7231833",2,"Papua New Guinea"
895,54,87,"WQ05941331VCV5643688M6226606",1,"Bermuda"
896,5,110,"VY86187557KXC1970377X3096439",2,"Monaco"
897,48,84,"EN67754576YPF5717744Z8911312",1,"Ukraine"
898,36,59,"EH62488717AHS1742739G0127876",2,"Papua New Guinea"
899,89,31,"LR41156886XJS3420342F7648643",1,"Cook Islands"
900,45,121,"HL87576874YWD9899264O8394037",1,"Austria"
901,35,38,"XD83179898FIX7874581D1474248",1,"Kiribati"
902,35,48,"AJ92085125SBO3337313J8463421",2,"Saint Vincent and The Grenadines"
903,59,63,"DY84127692WSL4304336E5566934",1,"Ireland"
904,54,110,"OS33828694AKO6625394F3870230",2,"Aruba"
905,79,138,"ED70947175QXX6708968Q1835615",1,"Palau"
906,30,124,"OS54444115UFZ7521261P5343361",1,"Marshall Islands"
907,12,74,"CG96326274BIB6623770X3277521",2,"Svalbard and Jan Mayen Islands"
908,64,61,"PN62643243MCB4647819L8956778",1,"Mauritius"
909,2,84,"AT68563642VXE7789766W7661306",2,"Sint Maarten"
910,83,99,"UO32117234JXT2133242T1325368",2,"United States"
911,69,75,"LG53705322YEC0786482B5427972",1,"Saint Kitts and Nevis"
912,40,85,"UY11378154PEC7436314J2232563",1,"Anguilla"
913,47,76,"DP73168118YBA6771511E2856938",1,"Niger"
914,71,123,"TR78139297GQK2485169V2532315",1,"Ukraine"
915,87,44,"YA54163102HQR4711212T4784301",2,"Honduras"
916,50,138,"DW44893177UEL2345261R6609167",1,"Bermuda"
917,42,112,"OV85474371UUZ5752931J5268064",1,"Dominican Republic"
918,86,95,"IT86844432MCI8846542S7690671",2,"Finland"
919,62,55,"GO67360452NYC8884615N4111547",1,"Paraguay"
920,16,37,"MJ63261304FIN2263159H8893704",2,"Lithuania"
921,78,112,"OA43372555GRK7445046W5124937",2,"Saint Martin"
922,71,139,"SO41110981YLX9567276Y5257266",1,"Bolivia"
923,14,137,"EO75452590ARA4867358D7083313",1,"Holy See (Vatican City State)"
924,39,57,"WK85252994WML7419966Z2234151",1,"Georgia"
925,56,76,"HD87567504URX4686564U4332352",2,"Qatar"
926,26,66,"GE35620611ZOX3753455H5712645",2,"Montserrat"
927,42,113,"KS53461052DGO2894781D8194855",1,"Sint Maarten"
928,44,55,"PR54586032VVE7900218J4428078",1,"Lebanon"
929,26,128,"MI48642716FIU3391361K8711165",2,"Bahamas"
930,34,44,"KM47244907CJX4133074A2315758",1,"Belgium"
931,18,119,"EP06786148SAH6782215O1888948",2,"Syria"
932,18,132,"MD16211888FWE2785721L4525722",1,"Luxembourg"
933,55,58,"IL80480414YSQ9501778Q4538539",1,"Hungary"
934,52,60,"FP21578565MFB3290591D4392264",2,"Svalbard and Jan Mayen Islands"
935,49,103,"EQ81659625SBJ2406180N6615525",2,"Burkina Faso"
936,32,134,"TS59566861ETH2689910E1734903",1,"Ethiopia"
937,17,132,"DT65459576ECG9547116Z2848506",1,"Lithuania"
938,82,135,"DQ41883211UEH4816877Y5318413",1,"Macao"
939,4,65,"WT24661855QTK3763483E3572764",2,"Eritrea"
940,32,83,"CP73126817QTH8737808T1546158",1,"Saudi Arabia"
941,35,110,"DT81626823INL4898933I1846517",1,"Peru"
942,83,102,"PN68560121LHB5215162D4291574",2,"Mali"
943,53,90,"UF45466987KSF1254761Y3883132",1,"Costa Rica"
944,43,45,"IW60785244ASY1617763D2634840",1,"Liberia"
945,18,114,"LY40079257BFK5465911O3164483",1,"Cook Islands"
946,42,36,"KT63946240FDU2788852W4385771",1,"Liechtenstein"
947,84,110,"VD28217981GMM6640886T3114376",2,"Northern Mariana Islands"
948,35,128,"ZD15427843GLG5506702V1732192",1,"Finland"
949,3,34,"MD74089171OST7633854U5552620",1,"Norway"
950,83,76,"YK55469334GNX5104277K8853325",1,"Tonga"
951,55,84,"TU50934725QDB2469327U1364553",2,"Martinique"
952,22,76,"WN28822531DQG3723808J3421631",2,"Tuvalu"
953,51,78,"QE03433616HWR2472660B2852821",1,"South Sudan"
954,3,71,"KJ77529268NYF3996524V3680369",2,"Cape Verde"
955,13,57,"IJ51236280GMG8042397F2790298",2,"Bolivia"
956,29,111,"RV81797533ZTU4108248C7011274",1,"Angola"
957,18,135,"BK86038268DWZ4522116W5537318",2,"British Indian Ocean Territory"
958,2,50,"LC40880156LBN4261622U1114357",2,"Maldives"
959,44,126,"DL12234454QXH1251117L3480301",1,"Greece"
960,87,96,"NN18187668QJU9534768B3551176",2,"Armenia"
961,62,83,"VF47100754QHP2759195S3766645",1,"Gambia"
962,79,60,"NK27690967PNE5826751N8868642",1,"Nicaragua"
963,12,38,"TK55367688CLN5104846K1883313",2,"Madagascar"
964,35,48,"FZ22883584MGM3965466E6364185",1,"Paraguay"
965,42,122,"IP75065764WQU0708356I7907946",1,"India"
966,35,78,"ZN66888424NWJ6291175B9471411",2,"Kuwait"
967,32,64,"KJ77295181KUY7925847E2298556",1,"Cayman Islands"
968,88,51,"ET57248154XQE6225710N6079389",1,"Azerbaijan"
969,24,74,"OX34513328XWO6055892O6699182",1,"Bonaire, Sint Eustatius and Saba"
970,26,69,"ID26171125KHQ8517647J1209113",2,"Reunion"
971,32,134,"IP93485417WFU7654966W3345484",1,"Botswana"
972,45,99,"BT87561683IOD5142656C4545945",2,"Cuba"
973,70,76,"JX56747233TFV9470237D0328834",1,"Faroe Islands"
974,74,97,"EP75131311EAN4421972G2107319",1,"Egypt"
975,68,136,"YI65444026MIM4143918D1738427",1,"Qatar"
976,5,43,"XF26645165FRX8538757F1201277",2,"Costa Rica"
977,28,73,"YG06478727XHL3846366M2150831",1,"Guadeloupe"
978,53,104,"TG50239627SGM5805478N2763178",1,"Georgia"
979,83,92,"SE61551157CCO4247178W1164488",2,"Macao"
980,20,90,"IF15326776HAN0256991H3138280",2,"Uruguay"
981,68,123,"UN86628232CLF4629888F4400286",2,"France"
982,26,107,"TM31644818LBN3478475O1011816",2,"Latvia"
983,82,79,"BU50162545OCF1653648B4637554",1,"Romania"
984,19,116,"PW54876623EEN6643652M4124701",1,"Turkmenistan"
985,74,30,"JS44662233DCT2511039R2462899",1,"Algeria"
986,84,51,"IG83685762GXK2242171F5402670",1,"Korea, South"
987,70,113,"DG71957255HKD3134555V4909225",2,"Costa Rica"
988,15,35,"DK74545870TGW8122010K5187678",2,"India"
989,40,32,"OS58102035IFF8218564C4913458",2,"Egypt"
990,61,99,"TB09387631JCX6544815A1827655",1,"Switzerland"
991,73,53,"DF78405247LJW8827955W1392817",1,"Swaziland"
992,84,55,"PS72590021IDG3066715C7311153",2,"New Zealand"
993,79,58,"BX07632786XIS8526317T9587905",2,"Anguilla"
994,74,86,"GF23729671HFN0827143D0461215",1,"Indonesia"
995,2,63,"QO68278881XHG6364268Q2521815",2,"Hong Kong"
996,45,72,"EF22478231SFV2671988R4891536",1,"French Polynesia"
997,74,39,"YS02415705KXI9225280E6237743",2,"Estonia"
998,87,80,"JX71535371ZVG9328692W2958562",1,"Greenland"
999,15,70,"UU38497652HMD7148384L4308124",1,"Gabon"
1000,73,74,"VP68369508DTJ3260726S7576826",1,"Western Sahara"
1001,30,70,"DX87243526DCR4679012Q7613728",2,"Croatia"
1002,38,94,"BB22723279IPU2598744D2244535",1,"Somalia"
1003,40,119,"MQ83333827XBW5870368C1236303",2,"Afghanistan"
1004,20,112,"DC94712953MOH5106304I4229256",2,"Zimbabwe"
1005,70,100,"GV31855715QHY1253355Q5226891",1,"Puerto Rico"
1006,33,115,"BP21889854YLS0677288G1283584",1,"Cook Islands"
1007,42,62,"TF80631499OUS4325698O3477395",1,"Ghana"
1008,34,80,"RN70784323MXV0218425Q5195138",1,"Burkina Faso"
1009,53,133,"WC60722246NQV3875505W1791954",1,"Australia"
1010,22,121,"KB41359064QBQ3212282S4775394",2,"New Zealand"
1011,68,112,"WE67014335PLV4912788K8322422",1,"Equatorial Guinea"
1012,11,47,"MY81146552KRN2564116G7897168",2,"Kuwait"
1013,45,38,"ZG82477489PUT0479223X5721271",1,"Dominica"
1014,41,37,"KV32158924VMT7346511B3788436",2,"Guatemala"
1015,87,63,"VN11508567QQX3333575P7416128",1,"Korea, South"
1016,11,108,"YC03454146FMV6775012D7113913",2,"Ethiopia"
1017,33,74,"EW14329713XJC3647512Y7956686",1,"Sudan"
1018,24,136,"HX84857198JFP2330368X1355147",1,"China"
1019,55,76,"KF73321074VOS1185392E4404560",1,"Bosnia and Herzegovina"
1020,83,100,"HN37316692ZSB7885521L6665574",1,"New Caledonia"
1021,26,121,"EX24324356PFK5910041T4803628",2,"Philippines"
1022,57,89,"OH55944750BOO7456301N8718894",2,"Zambia"
1023,63,104,"GM15384366TXG7963161B7097672",1,"Argentina"
1024,58,87,"XL84125875DXE2623417H3264613",1,"Cocos (Keeling) Islands"
1025,21,139,"HL30962715NFG5650605S0226184",2,"Rwanda"
1026,12,70,"NR54163662LAB1990809S7368152",1,"Algeria"
1027,70,113,"YI26174296TSQ7429056Q4104515",1,"Czech Republic"
1028,43,35,"VT62289978LID6676312Q5768137",1,"Afghanistan"
1029,75,95,"ME15357282OYB5235624J4675622",2,"Holy See (Vatican City State)"
1030,35,132,"FM30065024VYY0697273G5182976",1,"Germany"
1031,39,53,"ZT14457846SIB6763536F4671183",2,"Czech Republic"
1032,81,136,"XY81123600TQD8671825U4494174",2,"Mayotte"
1033,14,107,"WB34736395EPN2335205E9177519",1,"Philippines"
1034,15,140,"EB28572978DSP0668655J7802676",1,"Heard Island and Mcdonald Islands"
1035,78,108,"WF20434531OCR3147149R3625512",1,"Nauru"
1036,81,118,"YP29449845NLR6285324T1472082",2,"Mongolia"
1037,74,86,"JO41073052BKD5045148M1673146",1,"Puerto Rico"
1038,62,77,"MK06633475XUX8082502F4406827",2,"South Africa"
1039,66,56,"QU68824226SJA5486305F2355792",1,"Belgium"
1040,41,83,"KF07909160NJY8586857D2173832",1,"Kazakhstan"
1041,44,120,"WW47812492FCK0255314B4124545",1,"Guam"
1042,75,123,"VI49727418ICL4154589U4468305",2,"Haiti"
1043,18,81,"LW67036731ZBE2194085M1255382",1,"Cape Verde"
1044,9,43,"PI12735325PTL1008746C6553813",1,"France"
1045,78,73,"QE74722064KBU6634637W3376218",1,"Mauritania"
1046,20,86,"OV03833889XQO8243332U5636195",1,"Mongolia"
1047,27,98,"ZG73826143JOJ9480316A1745085",2,"Sao Tome and Principe"
1048,86,115,"TK21377344GJT4755120Y3511541",2,"Japan"
1049,8,105,"FC46646746QVI3788627P4415253",2,"Finland"
1050,2,44,"ZE48333535EOB5675349U2539481",2,"Bahrain"
1051,16,81,"HY09433515SRD8578823K7074717",2,"Sint Maarten"
1052,33,127,"FC77637732KLG6151516T1355113",1,"Cameroon"
1053,83,77,"LA12481946UPN3151827H7785222",1,"Saint Helena, Ascension and Tristan da Cunha"
1054,77,102,"MV22544612UYX6124160F4450661",1,"Azerbaijan"
1055,51,132,"PD20484944UER5321358Y7826519",2,"Rwanda"
1056,9,41,"DU06778675WAB6282718K5434024",1,"Anguilla"
1057,78,132,"FW78638438XRP6513942Y1269365",1,"Congo, the Democratic Republic of the"
1058,57,42,"QT67828367SFC0326267Y6743158",2,"Georgia"
1059,28,55,"YW13211247YZU2016404K8535066",1,"Gabon"
1060,17,50,"FE33317259MCN8159194P5636267",2,"Saint Lucia"
1061,58,74,"FY72848739WQT9171818G4417846",2,"Belize"
1062,54,62,"NW83571748IHQ5109282T3193433",1,"Colombia"
1063,43,131,"TL36298236BAK9274165T4883334",2,"Samoa"
1064,55,77,"CC58123343AJR6276471P3025783",2,"Viet Nam"
1065,18,77,"EL68538252HYX4143412U6224946",2,"Congo (Brazzaville)"
1066,6,57,"DN70617944PEV6646534J9617158",1,"Swaziland"
1067,46,128,"YO57175927FWX8382621H5071632",1,"Nauru"
1068,71,114,"BY29862042CER6488564I8738334",1,"Sri Lanka"
1069,61,119,"CU41857152WCV1667258R1567342",2,"New Caledonia"
1070,25,139,"ZV58718633ERG2781795Q5286462",2,"Mayotte"
1071,27,109,"LJ15287651ART7635236L7404710",2,"Iran"
1072,69,78,"DQ61261771DUX2471288S9155263",1,"Poland"
1073,19,75,"QM96436817NHD2330962L9078295",2,"Bhutan"
1074,35,56,"HS25652726TSB4988813R5142064",2,"Faroe Islands"
1075,49,104,"DV25256167PXY5308577F6496458",2,"Costa Rica"
1076,15,45,"BB67645645ZMK8588343C2420134",2,"Gabon"
1077,79,128,"OB75586725CHN4843829L0398866",2,"Norfolk Island"
1078,30,125,"JI16534954QJT7668515B0973055",2,"French Polynesia"
1079,62,93,"ID13836289CTI7051813E2758529",1,"Tokelau"
1080,86,96,"CR52640863KDG1968108T0836271",2,"Venezuela"
1081,58,45,"HU85125101MQK6044283U4284396",2,"Brazil"
1082,81,68,"DP94231321EKF8764264D0136351",1,"China"
1083,69,130,"IK56326167VMC4551848G2960435",1,"Mali"
1084,5,63,"QU08339752KZR6417101C5492891",2,"Madagascar"
1085,53,113,"JS37351531INJ7268835M3651660",2,"Venezuela"
1086,27,50,"MS81351353IHW3676165V6474985",2,"Bangladesh"
1087,58,31,"GW21506536UVQ7078682Y7640128",2,"Suriname"
1088,23,130,"HX27970200IXI2655599L0837544",2,"San Marino"
1089,65,71,"EU88286370PUV8461496D0381181",2,"Libya"
1090,27,74,"OP10937334UGY6725571P7053829",1,"Bonaire, Sint Eustatius and Saba"
1091,72,60,"LT44525156ZZI6941576W8162963",2,"Honduras"
1092,77,88,"HF58372443SXY7871216O4203719",2,"Costa Rica"
1093,27,124,"RL63737273PBQ0837595W8178440",2,"Montserrat"
1094,81,69,"BO27661983JEH2186858Q5302673",2,"Japan"
1095,43,41,"EM06118232DIF1147431P7372849",1,"Guadeloupe"
1096,10,40,"DJ87382838TIJ9263246V3486777",2,"Egypt"
1097,81,108,"RA53781280VFJ2745055Q5914744",2,"Kenya"
1098,22,127,"XJ03477762EAW6161643X4159095",2,"Hong Kong"
1099,15,53,"DZ65626173WCJ9862134W4775620",1,"Cuba"
1100,79,93,"IS64684717RAF3587367L2644565",1,"Armenia"
1101,42,33,"OB71253136ECF2686741C8224654",1,"Norfolk Island"
1102,12,48,"GW80547737XMX7011738O2938823",2,"French Southern Territories"
1103,38,67,"FY16147864ABW6281312F6631677",2,"Belize"
1104,63,118,"DH28202187NAS4425357E8397621",1,"Kuwait"
1105,3,109,"EC73262274NCZ0956872J7273303",2,"Fiji"
1106,75,127,"GB81126741QTS0687170I3346335",2,"Anguilla"
1107,66,36,"QH77765661DGB9631816H3949374",2,"Cape Verde"
1108,31,45,"PI41534305HSB4013444H1850151",1,"Palau"
1109,34,128,"CM26461671SPF1943475Q0752765",2,"United Arab Emirates"
2331,51,60,"GP36198882CWL6238836Q6433582",2,"India"
2332,28,117,"CL92544446ZOI5325357H5761561",2,"Argentina"
2333,2,51,"TZ64445225ANR1163120E1492727",2,"Poland"
2334,40,136,"JC55832924BVE3877532E5495251",2,"Belarus"
2335,48,106,"YP27218605JLG7941886Y3566451",1,"Honduras"
2336,49,139,"PB59188700GOE1831442Q5764436",2,"Saint Pierre and Miquelon"
2337,47,124,"NP93077347INV7657841T6088441",2,"Benin"
2338,8,57,"UT21484982EPD2462360Y7788128",2,"United Kingdom (Great Britain)"
2339,60,71,"QB30007587MIP1047029O1421218",1,"Switzerland"
2340,74,84,"OX17081344XLO1321377T4521961",2,"Jersey"
2341,13,138,"XI25387550ZPS1844455I3494538",1,"Uzbekistan"
2342,5,89,"LB45543998LOP3150462C3288503",1,"Kenya"
2343,65,130,"EP42017427IQF8411416Y3251335",1,"El Salvador"
2344,10,125,"SQ27602382YEM5715025Z4386495",2,"Uganda"
2345,84,79,"ZX78310434DNI3381681I8979865",1,"Saint Barthélemy"
2346,59,100,"GF34683846WFN5343215G1073860",2,"Curaçao"
2347,20,31,"VX15486105MNK3675017S4456540",1,"United States"
2348,17,136,"FW70125005UIV5756368A5274618",1,"Mauritius"
2349,36,80,"IS61862677MGJ2859608E8145555",1,"Botswana"
2350,75,56,"UW42330907EFG1318678G7353495",1,"Serbia"
2351,63,82,"DA58423760GTO5157865V8616125",2,"Zimbabwe"
2352,26,111,"VJ78654815WBT1333686E8238243",1,"Cyprus"
2353,80,92,"AS48712612PBF0014748T4638816",2,"Oman"
2354,19,110,"VJ88357702JJL3125123E1042756",2,"Japan"
2355,24,70,"KL15618889GDR8815503C8157469",2,"Kyrgyzstan"
2356,10,42,"PO69357731EIX1976124Y2541238",1,"Denmark"
2357,12,61,"IU50126252BHM2015826M7283275",1,"Heard Island and Mcdonald Islands"
2358,25,91,"UR42267614ASO2614374P7608663",1,"Djibouti"
2359,56,129,"XY73755362CIF2424221I5922560",1,"Cayman Islands"
2360,39,56,"QL26675688KWD4843649H4726728",2,"Christmas Island"
2361,82,103,"SG88786476DFA7433491A3959187",1,"Peru"
2362,58,115,"FD39241126JAF5425760F5051513",1,"Pakistan"
2363,28,33,"UZ43669528JCI0095485B6884268",1,"Russian Federation"
2364,21,93,"CO77147773PCO8524263V3233642",1,"Bermuda"
2365,29,98,"VN12817713MHY3468755A3153984",2,"Poland"
2366,66,62,"VR37918863UWR2186112O1640762",1,"New Zealand"
2367,1,64,"IK57828606SOZ8854236D1576656",2,"Taiwan"
2368,20,74,"IK29339136IGI9571079D5114537",1,"Bermuda"
2369,47,37,"JL95354188WPO3228314K6278683",2,"Latvia"
2370,34,92,"PW03842627QNU7204825J7348559",2,"Cook Islands"
2371,59,44,"QZ86565235YBQ7371542G3543538",1,"Sri Lanka"
2372,86,49,"QJ43633579IOB4217523A3376652",2,"Swaziland"
2373,61,140,"QR78747954LPJ3172844B9576542",2,"Djibouti"
2374,32,69,"FB52217719NQG2965167S7114918",2,"Iceland"
2375,33,134,"SS12185605QGR3673845F1836746",2,"Mali"
2376,57,45,"LT03684179AQL6443887H5381411",2,"Slovakia"
2377,84,89,"QN46136573KWZ8213628W5661237",1,"Uganda"
2378,74,135,"IV83722802IHL6196255M3477527",1,"Iceland"
2379,79,62,"FH85557696BIC8432671M5451329",2,"Kuwait"
2380,4,94,"IK77013585WLK1401158C6654331",2,"Gabon"
2381,13,100,"XS39761465MYL3877873A4781557",1,"Eritrea"
2382,14,30,"TV58748452PQA3781234O6738680",2,"Faroe Islands"
2383,53,73,"DR55661043RNJ0067050D5782561",1,"Aruba"
2384,5,91,"UM92186744NIK3821313R3876212",2,"Uganda"
2385,16,48,"SE43125764YHF2537472B2233213",1,"Mayotte"
2386,26,123,"RE37382186DNY5542181T9700462",1,"Jamaica"
2387,8,106,"NI27535714WQL8754746J6877810",1,"American Samoa"
